date,Firm,Sample,Turnout,Lead,name,value
2004-03-10,sigmados,NA,NA,2.8,iu,5.3
2004-03-10,sigmados,NA,NA,2.8,ciu,3.3
2004-03-10,sigmados,NA,NA,2.8,pnv,1.8
2004-03-10,sigmados,NA,NA,2.8,bng,NA
2004-03-10,sigmados,NA,NA,2.8,cc,NA
2004-03-10,sigmados,NA,NA,2.8,erc,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,pp,42.5
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,psoe,37.8
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,iu,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,ciu,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,pnv,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,bng,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,cc,NA
2004-03-08,tnsdemoscopiatele,3031,NA,4.7,erc,NA
2004-03-07,opinacadenaser,NA,NA,2.5,pp,40.5
2004-03-07,opinacadenaser,NA,NA,2.5,psoe,38
2004-03-07,opinacadenaser,NA,NA,2.5,iu,5.8
2004-03-07,opinacadenaser,NA,NA,2.5,ciu,3.6
2004-03-07,opinacadenaser,NA,NA,2.5,pnv,1.4
2004-03-07,opinacadenaser,NA,NA,2.5,bng,1.1
2004-03-07,opinacadenaser,NA,NA,2.5,cc,0.8
2004-03-07,opinacadenaser,NA,NA,2.5,erc,2
2004-03-06,opinacadenaser,NA,NA,3.5,pp,40.5
2004-03-06,opinacadenaser,NA,NA,3.5,psoe,37
2004-03-06,opinacadenaser,NA,NA,3.5,iu,5.8
2004-03-06,opinacadenaser,NA,NA,3.5,ciu,3.8
2004-03-06,opinacadenaser,NA,NA,3.5,pnv,1.5
2004-03-06,opinacadenaser,NA,NA,3.5,bng,NA
2004-03-06,opinacadenaser,NA,NA,3.5,cc,NA
2004-03-06,opinacadenaser,NA,NA,3.5,erc,NA
2004-03-06,sigmadoselmundo,1000,NA,4.5,pp,42.1
2004-03-06,sigmadoselmundo,1000,NA,4.5,psoe,37.6
2004-03-06,sigmadoselmundo,1000,NA,4.5,iu,5.3
2004-03-06,sigmadoselmundo,1000,NA,4.5,ciu,3.4
2004-03-06,sigmadoselmundo,1000,NA,4.5,pnv,1.8
2004-03-06,sigmadoselmundo,1000,NA,4.5,bng,1.2
2004-03-06,sigmadoselmundo,1000,NA,4.5,cc,1
2004-03-06,sigmadoselmundo,1000,NA,4.5,erc,2
2004-03-06,celestetellarazn,601,74.1,5.3,pp,42.9
2004-03-06,celestetellarazn,601,74.1,5.3,psoe,37.6
2004-03-06,celestetellarazn,601,74.1,5.3,iu,6.6
2004-03-06,celestetellarazn,601,74.1,5.3,ciu,3.4
2004-03-06,celestetellarazn,601,74.1,5.3,pnv,1.7
2004-03-06,celestetellarazn,601,74.1,5.3,bng,1.1
2004-03-06,celestetellarazn,601,74.1,5.3,cc,0.9
2004-03-06,celestetellarazn,601,74.1,5.3,erc,1.6
2004-03-05,opinacadenaser,NA,NA,4.0,pp,41
2004-03-05,opinacadenaser,NA,NA,4.0,psoe,37
2004-03-05,opinacadenaser,NA,NA,4.0,iu,6
2004-03-05,opinacadenaser,NA,NA,4.0,ciu,4
2004-03-05,opinacadenaser,NA,NA,4.0,pnv,1.5
2004-03-05,opinacadenaser,NA,NA,4.0,bng,NA
2004-03-05,opinacadenaser,NA,NA,4.0,cc,NA
2004-03-05,opinacadenaser,NA,NA,4.0,erc,NA
2004-03-05,celestetellarazn,2404,72.1,5.7,pp,42.9
2004-03-05,celestetellarazn,2404,72.1,5.7,psoe,37.2
2004-03-05,celestetellarazn,2404,72.1,5.7,iu,5.9
2004-03-05,celestetellarazn,2404,72.1,5.7,ciu,3.5
2004-03-05,celestetellarazn,2404,72.1,5.7,pnv,1.7
2004-03-05,celestetellarazn,2404,72.1,5.7,bng,NA
2004-03-05,celestetellarazn,2404,72.1,5.7,cc,0.9
2004-03-05,celestetellarazn,2404,72.1,5.7,erc,1.5
2004-03-04,opinacadenaser,NA,NA,5.0,pp,41.5
2004-03-04,opinacadenaser,NA,NA,5.0,psoe,36.5
2004-03-04,opinacadenaser,NA,NA,5.0,iu,7
2004-03-04,opinacadenaser,NA,NA,5.0,ciu,3.5
2004-03-04,opinacadenaser,NA,NA,5.0,pnv,1.5
2004-03-04,opinacadenaser,NA,NA,5.0,bng,NA
2004-03-04,opinacadenaser,NA,NA,5.0,cc,NA
2004-03-04,opinacadenaser,NA,NA,5.0,erc,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,pp,42.1
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,psoe,37
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,iu,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,ciu,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,pnv,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,bng,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,cc,NA
2004-03-03,tnsdemoscopiatele,NA,NA,5.1,erc,NA
2004-03-03,opinacadenaser,NA,NA,5.0,pp,41.5
2004-03-03,opinacadenaser,NA,NA,5.0,psoe,36.5
2004-03-03,opinacadenaser,NA,NA,5.0,iu,6.5
2004-03-03,opinacadenaser,NA,NA,5.0,ciu,3
2004-03-03,opinacadenaser,NA,NA,5.0,pnv,1.6
2004-03-03,opinacadenaser,NA,NA,5.0,bng,1.1
2004-03-03,opinacadenaser,NA,NA,5.0,cc,0.8
2004-03-03,opinacadenaser,NA,NA,5.0,erc,2
2004-03-03,voxpblicaelperidico,2071,72,5.2,pp,42.5
2004-03-03,voxpblicaelperidico,2071,72,5.2,psoe,37.3
2004-03-03,voxpblicaelperidico,2071,72,5.2,iu,7.1
2004-03-03,voxpblicaelperidico,2071,72,5.2,ciu,3.2
2004-03-03,voxpblicaelperidico,2071,72,5.2,pnv,1.5
2004-03-03,voxpblicaelperidico,2071,72,5.2,bng,NA
2004-03-03,voxpblicaelperidico,2071,72,5.2,cc,NA
2004-03-03,voxpblicaelperidico,2071,72,5.2,erc,1.9
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,pp,42.8
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,psoe,37.3
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,iu,5.7
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,ciu,3.1
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,pnv,1.5
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,bng,NA
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,cc,1.4
2004-03-03,citigatesanchslagaceta,1007,NA,5.5,erc,2.2
2004-03-03,noxalavanguardia,2200,NA,2.2,pp,41.4
2004-03-03,noxalavanguardia,2200,NA,2.2,psoe,39.2
2004-03-03,noxalavanguardia,2200,NA,2.2,iu,6.3
2004-03-03,noxalavanguardia,2200,NA,2.2,ciu,3
2004-03-03,noxalavanguardia,2200,NA,2.2,pnv,2.1
2004-03-03,noxalavanguardia,2200,NA,2.2,bng,NA
2004-03-03,noxalavanguardia,2200,NA,2.2,cc,1
2004-03-03,noxalavanguardia,2200,NA,2.2,erc,2.1
2004-03-02,opinacadenaser,NA,NA,4.5,pp,41
2004-03-02,opinacadenaser,NA,NA,4.5,psoe,36.5
2004-03-02,opinacadenaser,NA,NA,4.5,iu,6.5
2004-03-02,opinacadenaser,NA,NA,4.5,ciu,3.2
2004-03-02,opinacadenaser,NA,NA,4.5,pnv,1.7
2004-03-02,opinacadenaser,NA,NA,4.5,bng,NA
2004-03-02,opinacadenaser,NA,NA,4.5,cc,NA
2004-03-02,opinacadenaser,NA,NA,4.5,erc,NA
2004-03-02,sigmadoselmundo,12500,NA,6.2,pp,42.8
2004-03-02,sigmadoselmundo,12500,NA,6.2,psoe,36.6
2004-03-02,sigmadoselmundo,12500,NA,6.2,iu,5.7
2004-03-02,sigmadoselmundo,12500,NA,6.2,ciu,3.3
2004-03-02,sigmadoselmundo,12500,NA,6.2,pnv,1.8
2004-03-02,sigmadoselmundo,12500,NA,6.2,bng,1.2
2004-03-02,sigmadoselmundo,12500,NA,6.2,cc,NA
2004-03-02,sigmadoselmundo,12500,NA,6.2,erc,1.9
2004-03-01,opinacadenaser,NA,NA,4.0,pp,40.5
2004-03-01,opinacadenaser,NA,NA,4.0,psoe,36.5
2004-03-01,opinacadenaser,NA,NA,4.0,iu,6.5
2004-03-01,opinacadenaser,NA,NA,4.0,ciu,3.2
2004-03-01,opinacadenaser,NA,NA,4.0,pnv,1.7
2004-03-01,opinacadenaser,NA,NA,4.0,bng,NA
2004-03-01,opinacadenaser,NA,NA,4.0,cc,NA
2004-03-01,opinacadenaser,NA,NA,4.0,erc,NA
2004-03-01,opinaelpas,4000,NA,4.0,pp,42
2004-03-01,opinaelpas,4000,NA,4.0,psoe,38
2004-03-01,opinaelpas,4000,NA,4.0,iu,6.3
2004-03-01,opinaelpas,4000,NA,4.0,ciu,3
2004-03-01,opinaelpas,4000,NA,4.0,pnv,1.7
2004-03-01,opinaelpas,4000,NA,4.0,bng,0.9
2004-03-01,opinaelpas,4000,NA,4.0,cc,0.9
2004-03-01,opinaelpas,4000,NA,4.0,erc,1.9
2004-02-29,opinacadenaser,NA,NA,4.0,pp,40.5
2004-02-29,opinacadenaser,NA,NA,4.0,psoe,36.5
2004-02-29,opinacadenaser,NA,NA,4.0,iu,7
2004-02-29,opinacadenaser,NA,NA,4.0,ciu,3.5
2004-02-29,opinacadenaser,NA,NA,4.0,pnv,1.5
2004-02-29,opinacadenaser,NA,NA,4.0,bng,1
2004-02-29,opinacadenaser,NA,NA,4.0,cc,1
2004-02-29,opinacadenaser,NA,NA,4.0,erc,1.5
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,pp,41.3
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,psoe,37.4
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,iu,6.5
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,ciu,3.4
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,pnv,1.4
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,bng,NA
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,cc,NA
2004-02-29,ipsosecoprensaibrica,NA,NA,3.9,erc,NA
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,pp,44.4
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,psoe,36.8
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,iu,5.6
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,ciu,3.2
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,pnv,2.1
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,bng,NA
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,cc,NA
2004-02-29,citigatesanchslagaceta,NA,NA,7.6,erc,NA
2004-02-28,opinacadenaser,NA,NA,4.5,pp,41
2004-02-28,opinacadenaser,NA,NA,4.5,psoe,36.5
2004-02-28,opinacadenaser,NA,NA,4.5,iu,6.5
2004-02-28,opinacadenaser,NA,NA,4.5,ciu,3.8
2004-02-28,opinacadenaser,NA,NA,4.5,pnv,1.6
2004-02-28,opinacadenaser,NA,NA,4.5,bng,NA
2004-02-28,opinacadenaser,NA,NA,4.5,cc,NA
2004-02-28,opinacadenaser,NA,NA,4.5,erc,NA
2004-02-27,opinacadenaser,NA,NA,5.0,pp,41.5
2004-02-27,opinacadenaser,NA,NA,5.0,psoe,36.5
2004-02-27,opinacadenaser,NA,NA,5.0,iu,6.4
2004-02-27,opinacadenaser,NA,NA,5.0,ciu,3.8
2004-02-27,opinacadenaser,NA,NA,5.0,pnv,1.6
2004-02-27,opinacadenaser,NA,NA,5.0,bng,NA
2004-02-27,opinacadenaser,NA,NA,5.0,cc,NA
2004-02-27,opinacadenaser,NA,NA,5.0,erc,NA
2004-02-27,atentostcexpansin,NA,NA,2.9,pp,40.4
2004-02-27,atentostcexpansin,NA,NA,2.9,psoe,37.5
2004-02-27,atentostcexpansin,NA,NA,2.9,iu,5
2004-02-27,atentostcexpansin,NA,NA,2.9,ciu,NA
2004-02-27,atentostcexpansin,NA,NA,2.9,pnv,NA
2004-02-27,atentostcexpansin,NA,NA,2.9,bng,NA
2004-02-27,atentostcexpansin,NA,NA,2.9,cc,NA
2004-02-27,atentostcexpansin,NA,NA,2.9,erc,NA
2004-02-26,opinacadenaser,3000,NA,5.0,pp,41.5
2004-02-26,opinacadenaser,3000,NA,5.0,psoe,36.5
2004-02-26,opinacadenaser,3000,NA,5.0,iu,6
2004-02-26,opinacadenaser,3000,NA,5.0,ciu,4
2004-02-26,opinacadenaser,3000,NA,5.0,pnv,1.5
2004-02-26,opinacadenaser,3000,NA,5.0,bng,NA
2004-02-26,opinacadenaser,3000,NA,5.0,cc,NA
2004-02-26,opinacadenaser,3000,NA,5.0,erc,NA
2004-02-26,infortcnica,4656,NA,NA,pp,NA
2004-02-26,infortcnica,4656,NA,NA,psoe,NA
2004-02-26,infortcnica,4656,NA,NA,iu,NA
2004-02-26,infortcnica,4656,NA,NA,ciu,NA
2004-02-26,infortcnica,4656,NA,NA,pnv,NA
2004-02-26,infortcnica,4656,NA,NA,bng,NA
2004-02-26,infortcnica,4656,NA,NA,cc,NA
2004-02-26,infortcnica,4656,NA,NA,erc,NA
2004-02-25,sigmadosantena,NA,NA,7.5,pp,43.3
2004-02-25,sigmadosantena,NA,NA,7.5,psoe,35.8
2004-02-25,sigmadosantena,NA,NA,7.5,iu,5.8
2004-02-25,sigmadosantena,NA,NA,7.5,ciu,3.6
2004-02-25,sigmadosantena,NA,NA,7.5,pnv,1.4
2004-02-25,sigmadosantena,NA,NA,7.5,bng,NA
2004-02-25,sigmadosantena,NA,NA,7.5,cc,NA
2004-02-25,sigmadosantena,NA,NA,7.5,erc,NA
2004-02-25,celestetellarazn,NA,NA,6.1,pp,42.2
2004-02-25,celestetellarazn,NA,NA,6.1,psoe,36.1
2004-02-25,celestetellarazn,NA,NA,6.1,iu,5.4
2004-02-25,celestetellarazn,NA,NA,6.1,ciu,3.9
2004-02-25,celestetellarazn,NA,NA,6.1,pnv,1.8
2004-02-25,celestetellarazn,NA,NA,6.1,bng,NA
2004-02-25,celestetellarazn,NA,NA,6.1,cc,NA
2004-02-25,celestetellarazn,NA,NA,6.1,erc,NA
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,pp,42.2
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,psoe,37.2
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,iu,7
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,ciu,3.1
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,pnv,1.5
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,bng,1
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,cc,0.9
2004-02-25,tnsdemoscopiavocento,12760,68,5.0,erc,2.1
2004-02-20,gallup,2036,69.1,8.8,pp,43.9
2004-02-20,gallup,2036,69.1,8.8,psoe,35.1
2004-02-20,gallup,2036,69.1,8.8,iu,6.1
2004-02-20,gallup,2036,69.1,8.8,ciu,3.2
2004-02-20,gallup,2036,69.1,8.8,pnv,1.5
2004-02-20,gallup,2036,69.1,8.8,bng,NA
2004-02-20,gallup,2036,69.1,8.8,cc,NA
2004-02-20,gallup,2036,69.1,8.8,erc,NA
2004-02-16,metraseiscolpisa,5200,70,5.8,pp,42
2004-02-16,metraseiscolpisa,5200,70,5.8,psoe,36.2
2004-02-16,metraseiscolpisa,5200,70,5.8,iu,5.8
2004-02-16,metraseiscolpisa,5200,70,5.8,ciu,3.4
2004-02-16,metraseiscolpisa,5200,70,5.8,pnv,1.9
2004-02-16,metraseiscolpisa,5200,70,5.8,bng,1.2
2004-02-16,metraseiscolpisa,5200,70,5.8,cc,0.9
2004-02-16,metraseiscolpisa,5200,70,5.8,erc,2.1
2004-02-15,cis,24109,75.1,6.7,pp,42.2
2004-02-15,cis,24109,75.1,6.7,psoe,35.5
2004-02-15,cis,24109,75.1,6.7,iu,6.6
2004-02-15,cis,24109,75.1,6.7,ciu,3.7
2004-02-15,cis,24109,75.1,6.7,pnv,1.8
2004-02-15,cis,24109,75.1,6.7,bng,1.2
2004-02-15,cis,24109,75.1,6.7,cc,1
2004-02-15,cis,24109,75.1,6.7,erc,1.9
2004-02-12,noxalavanguardia,1800,NA,4.0,pp,42.6
2004-02-12,noxalavanguardia,1800,NA,4.0,psoe,38.6
2004-02-12,noxalavanguardia,1800,NA,4.0,iu,5.8
2004-02-12,noxalavanguardia,1800,NA,4.0,ciu,2.8
2004-02-12,noxalavanguardia,1800,NA,4.0,pnv,2.2
2004-02-12,noxalavanguardia,1800,NA,4.0,bng,NA
2004-02-12,noxalavanguardia,1800,NA,4.0,cc,0.9
2004-02-12,noxalavanguardia,1800,NA,4.0,erc,2
2004-02-11,opinacadenaser,1000,NA,3.0,pp,41
2004-02-11,opinacadenaser,1000,NA,3.0,psoe,38
2004-02-11,opinacadenaser,1000,NA,3.0,iu,5
2004-02-11,opinacadenaser,1000,NA,3.0,ciu,5
2004-02-11,opinacadenaser,1000,NA,3.0,pnv,2
2004-02-11,opinacadenaser,1000,NA,3.0,bng,NA
2004-02-11,opinacadenaser,1000,NA,3.0,cc,NA
2004-02-11,opinacadenaser,1000,NA,3.0,erc,NA
2004-02-10,sigmadosantena,1000,NA,8.1,pp,43.5
2004-02-10,sigmadosantena,1000,NA,8.1,psoe,35.4
2004-02-10,sigmadosantena,1000,NA,8.1,iu,5.2
2004-02-10,sigmadosantena,1000,NA,8.1,ciu,3.8
2004-02-10,sigmadosantena,1000,NA,8.1,pnv,1.6
2004-02-10,sigmadosantena,1000,NA,8.1,bng,NA
2004-02-10,sigmadosantena,1000,NA,8.1,cc,NA
2004-02-10,sigmadosantena,1000,NA,8.1,erc,NA
2004-02-08,celestetellarazn,NA,NA,8.1,pp,43.9
2004-02-08,celestetellarazn,NA,NA,8.1,psoe,35.8
2004-02-08,celestetellarazn,NA,NA,8.1,iu,5.4
2004-02-08,celestetellarazn,NA,NA,8.1,ciu,3.9
2004-02-08,celestetellarazn,NA,NA,8.1,pnv,1.8
2004-02-08,celestetellarazn,NA,NA,8.1,bng,NA
2004-02-08,celestetellarazn,NA,NA,8.1,cc,NA
2004-02-08,celestetellarazn,NA,NA,8.1,erc,NA
2004-02-08,sigmadoselmundo,NA,NA,9.5,pp,44.3
2004-02-08,sigmadoselmundo,NA,NA,9.5,psoe,34.8
2004-02-08,sigmadoselmundo,NA,NA,9.5,iu,5.6
2004-02-08,sigmadoselmundo,NA,NA,9.5,ciu,3.6
2004-02-08,sigmadoselmundo,NA,NA,9.5,pnv,1.5
2004-02-08,sigmadoselmundo,NA,NA,9.5,bng,NA
2004-02-08,sigmadoselmundo,NA,NA,9.5,cc,NA
2004-02-08,sigmadoselmundo,NA,NA,9.5,erc,NA
2004-01-31,opinacadenaser,1000,NA,4.0,pp,41
2004-01-31,opinacadenaser,1000,NA,4.0,psoe,37
2004-01-31,opinacadenaser,1000,NA,4.0,iu,4
2004-01-31,opinacadenaser,1000,NA,4.0,ciu,4
2004-01-31,opinacadenaser,1000,NA,4.0,pnv,2
2004-01-31,opinacadenaser,1000,NA,4.0,bng,NA
2004-01-31,opinacadenaser,1000,NA,4.0,cc,NA
2004-01-31,opinacadenaser,1000,NA,4.0,erc,NA
2004-01-25,opinaelpas,3000,NA,5.5,pp,42.5
2004-01-25,opinaelpas,3000,NA,5.5,psoe,37
2004-01-25,opinaelpas,3000,NA,5.5,iu,5.5
2004-01-25,opinaelpas,3000,NA,5.5,ciu,3.5
2004-01-25,opinaelpas,3000,NA,5.5,pnv,1.5
2004-01-25,opinaelpas,3000,NA,5.5,bng,1
2004-01-25,opinaelpas,3000,NA,5.5,cc,1.3
2004-01-25,opinaelpas,3000,NA,5.5,erc,1.5
2004-01-22,gallup,2028,68.3,5.7,pp,41.9
2004-01-22,gallup,2028,68.3,5.7,psoe,36.2
2004-01-22,gallup,2028,68.3,5.7,iu,6.7
2004-01-22,gallup,2028,68.3,5.7,ciu,4.3
2004-01-22,gallup,2028,68.3,5.7,pnv,1.7
2004-01-22,gallup,2028,68.3,5.7,bng,NA
2004-01-22,gallup,2028,68.3,5.7,cc,NA
2004-01-22,gallup,2028,68.3,5.7,erc,NA
2004-01-21,voxpblicaelperidico,1501,NA,5.0,pp,43
2004-01-21,voxpblicaelperidico,1501,NA,5.0,psoe,38
2004-01-21,voxpblicaelperidico,1501,NA,5.0,iu,5.5
2004-01-21,voxpblicaelperidico,1501,NA,5.0,ciu,3
2004-01-21,voxpblicaelperidico,1501,NA,5.0,pnv,1.5
2004-01-21,voxpblicaelperidico,1501,NA,5.0,bng,NA
2004-01-21,voxpblicaelperidico,1501,NA,5.0,cc,NA
2004-01-21,voxpblicaelperidico,1501,NA,5.0,erc,NA
2004-01-16,opinacadenaser,1000,NA,4.0,pp,42
2004-01-16,opinacadenaser,1000,NA,4.0,psoe,38
2004-01-16,opinacadenaser,1000,NA,4.0,iu,4.5
2004-01-16,opinacadenaser,1000,NA,4.0,ciu,3.5
2004-01-16,opinacadenaser,1000,NA,4.0,pnv,1.5
2004-01-16,opinacadenaser,1000,NA,4.0,bng,NA
2004-01-16,opinacadenaser,1000,NA,4.0,cc,NA
2004-01-16,opinacadenaser,1000,NA,4.0,erc,NA
2004-01-09,noxalavanguardia,1000,NA,6.1,pp,42.6
2004-01-09,noxalavanguardia,1000,NA,6.1,psoe,36.5
2004-01-09,noxalavanguardia,1000,NA,6.1,iu,7.2
2004-01-09,noxalavanguardia,1000,NA,6.1,ciu,3
2004-01-09,noxalavanguardia,1000,NA,6.1,pnv,2.1
2004-01-09,noxalavanguardia,1000,NA,6.1,bng,NA
2004-01-09,noxalavanguardia,1000,NA,6.1,cc,1
2004-01-09,noxalavanguardia,1000,NA,6.1,erc,1.4
2004-01-04,sigmadoselmundo,NA,NA,10.7,pp,44.6
2004-01-04,sigmadoselmundo,NA,NA,10.7,psoe,33.9
2004-01-04,sigmadoselmundo,NA,NA,10.7,iu,6.2
2004-01-04,sigmadoselmundo,NA,NA,10.7,ciu,3.8
2004-01-04,sigmadoselmundo,NA,NA,10.7,pnv,1.3
2004-01-04,sigmadoselmundo,NA,NA,10.7,bng,NA
2004-01-04,sigmadoselmundo,NA,NA,10.7,cc,NA
2004-01-04,sigmadoselmundo,NA,NA,10.7,erc,NA
2004-01-02,opinacadenaser,NA,NA,2.0,pp,42
2004-01-02,opinacadenaser,NA,NA,2.0,psoe,40
2004-01-02,opinacadenaser,NA,NA,2.0,iu,6
2004-01-02,opinacadenaser,NA,NA,2.0,ciu,3.5
2004-01-02,opinacadenaser,NA,NA,2.0,pnv,2
2004-01-02,opinacadenaser,NA,NA,2.0,bng,NA
2004-01-02,opinacadenaser,NA,NA,2.0,cc,NA
2004-01-02,opinacadenaser,NA,NA,2.0,erc,NA
2003-12-19,gallup,2025,70,8.9,pp,44.1
2003-12-19,gallup,2025,70,8.9,psoe,35.2
2003-12-19,gallup,2025,70,8.9,iu,6.1
2003-12-19,gallup,2025,70,8.9,ciu,3.6
2003-12-19,gallup,2025,70,8.9,pnv,1.6
2003-12-19,gallup,2025,70,8.9,bng,NA
2003-12-19,gallup,2025,70,8.9,cc,NA
2003-12-19,gallup,2025,70,8.9,erc,NA
2003-12-07,celestetellarazn,NA,NA,7.5,pp,43
2003-12-07,celestetellarazn,NA,NA,7.5,psoe,35.5
2003-12-07,celestetellarazn,NA,NA,7.5,iu,5.9
2003-12-07,celestetellarazn,NA,NA,7.5,ciu,3.6
2003-12-07,celestetellarazn,NA,NA,7.5,pnv,2
2003-12-07,celestetellarazn,NA,NA,7.5,bng,NA
2003-12-07,celestetellarazn,NA,NA,7.5,cc,NA
2003-12-07,celestetellarazn,NA,NA,7.5,erc,NA
